booking_id,user_id,session_id,variant,hotel_id,booking_completed,booking_value,nights,guests,room_type,payment_success,cancellation_flag,booking_date
1125,19731,21992,A,306,yes,450.85,3,1,deluxe,yes,no,2026-05-02
1126,493,22008,B,289,yes,271.83,3,1,suite,yes,no,2026-05-02
1127,21004,22020,B,80,yes,674.0,6,1,standard,yes,no,2026-05-04
1128,19542,22041,A,64,yes,214.31,5,3,deluxe,yes,no,2026-05-06
1129,54,22100,A,491,yes,385.85,1,3,standard,yes,no,2026-05-08
1130,5354,22106,A,181,yes,285.12,3,4,deluxe,yes,no,2026-05-01
1131,24792,22131,A,356,yes,745.28,2,4,standard,yes,no,2026-05-03
1132,7891,22156,B,176,yes,475.42,1,3,suite,yes,no,2026-05-14
1133,15374,22184,B,272,yes,546.27,5,4,standard,yes,no,2026-05-06
1134,22081,22186,B,233,yes,85.31,6,4,suite,yes,no,2026-05-15
1135,3624,22211,B,362,yes,408.9,1,3,standard,yes,no,2026-04-30
1136,6203,22226,A,134,yes,225.58,5,4,deluxe,yes,no,2026-05-08
1137,17149,22256,B,316,yes,451.59,6,3,standard,yes,no,2026-04-26
1138,14023,22281,B,411,yes,203.15,1,2,suite,yes,no,2026-05-13
1139,16253,22282,B,458,yes,699.88,1,3,suite,yes,no,2026-04-25
1140,21707,22288,A,87,yes,775.82,1,2,deluxe,yes,no,2026-04-26
1141,7634,22298,B,176,yes,377.79,1,3,suite,yes,no,2026-05-08
1142,7616,22300,A,367,yes,96.32,2,4,suite,yes,no,2026-05-03
1143,12958,22301,B,331,yes,735.45,1,1,deluxe,yes,no,2026-05-04
1144,24747,22356,A,342,yes,759.37,4,4,deluxe,yes,yes,2026-05-01
1145,13668,22402,A,362,yes,559.1,3,2,suite,yes,no,2026-05-09
1146,23061,22403,A,10,yes,415.29,1,4,suite,yes,no,2026-05-04
1147,18584,22404,A,40,yes,301.4,5,1,deluxe,yes,no,2026-05-06
1148,3892,22415,A,381,yes,388.09,5,2,deluxe,yes,no,2026-04-30
1149,12523,22423,B,349,yes,526.22,2,4,suite,yes,no,2026-05-05
1150,23355,22433,B,99,yes,785.17,3,1,standard,yes,no,2026-04-27
1151,1661,22434,B,340,yes,586.64,2,2,suite,yes,no,2026-04-28
1152,1370,22441,A,131,yes,358.51,1,4,standard,yes,no,2026-05-14
1153,3214,22459,A,300,yes,251.56,2,1,standard,yes,no,2026-05-09
1154,2850,22463,B,45,yes,142.55,1,2,deluxe,yes,no,2026-05-01
1155,15890,22468,A,332,yes,607.22,3,2,suite,yes,no,2026-05-14
1156,16751,22469,A,296,yes,455.57,5,3,deluxe,yes,no,2026-05-12
1157,15527,22488,B,250,yes,515.22,1,4,deluxe,yes,no,2026-05-08
1158,18829,22564,A,277,yes,326.01,6,2,standard,yes,no,2026-04-30
1159,14392,22577,B,436,yes,602.86,5,1,standard,yes,no,2026-05-02
1160,22437,22579,B,304,yes,629.08,2,4,suite,yes,no,2026-05-04
1161,991,22581,B,60,yes,125.79,6,1,suite,yes,no,2026-04-30
1162,6134,22606,A,352,yes,487.36,3,1,standard,yes,no,2026-05-02
1163,18079,22624,B,214,yes,578.19,2,3,suite,yes,no,2026-04-30
1164,18230,22637,B,99,yes,565.74,6,3,standard,yes,no,2026-05-12
1165,11619,22648,B,332,yes,691.76,4,1,standard,yes,no,2026-04-28
1166,18151,22674,A,366,yes,92.56,2,4,suite,yes,no,2026-04-26
1167,9334,22686,A,162,yes,455.71,1,2,standard,yes,no,2026-05-03
1168,19829,22691,A,118,yes,597.5,2,1,standard,yes,no,2026-05-08
1169,14915,22709,A,284,yes,264.7,2,4,suite,yes,no,2026-05-14
1170,7935,22744,B,183,yes,117.28,2,4,suite,yes,no,2026-05-11
1171,20455,22751,A,106,yes,665.14,2,2,standard,yes,no,2026-05-10
1172,6304,22757,A,74,yes,631.62,4,2,deluxe,yes,no,2026-05-12
1173,2304,22813,B,214,yes,226.16,4,4,deluxe,yes,no,2026-04-26
1174,17552,22821,A,35,yes,225.7,3,1,suite,yes,no,2026-04-27
1175,17516,22862,A,463,yes,457.45,5,4,standard,yes,no,2026-05-06
1176,22546,22885,A,42,yes,175.77,5,2,deluxe,yes,no,2026-05-10
1177,10374,22948,B,255,yes,219.38,4,1,standard,yes,no,2026-05-11
1178,19868,22969,A,492,yes,487.83,1,1,deluxe,yes,no,2026-05-01
1179,8532,23001,A,223,yes,550.14,2,2,deluxe,yes,no,2026-05-01
1180,18905,23009,A,299,yes,620.8,4,2,suite,yes,no,2026-05-07
1181,17291,23010,B,457,yes,443.01,1,1,deluxe,yes,no,2026-05-12
1182,14733,23042,B,215,yes,407.05,2,4,suite,yes,no,2026-05-14
1183,1489,23050,B,496,yes,243.44,1,2,suite,yes,no,2026-05-06
1184,8478,23067,B,471,yes,98.66,1,4,suite,yes,no,2026-05-10
1185,16327,23097,A,173,yes,588.43,2,2,deluxe,yes,no,2026-05-01
1186,2910,23102,A,268,yes,217.99,5,2,suite,yes,no,2026-05-09
1187,2596,23113,A,202,yes,674.3,2,1,deluxe,yes,no,2026-05-15
1188,1257,23123,B,437,yes,572.07,5,1,suite,yes,no,2026-05-04
1189,4427,23139,B,244,yes,512.25,1,4,suite,yes,no,2026-04-29
1190,14267,23150,A,347,yes,599.61,1,1,standard,yes,no,2026-05-14
1191,7081,23157,B,278,yes,178.06,5,4,standard,yes,no,2026-05-06
1192,18825,23159,B,148,yes,364.1,2,4,suite,yes,no,2026-05-01
1193,9577,23167,A,497,yes,619.69,4,4,suite,yes,no,2026-04-29
1194,17440,23168,A,35,yes,233.66,6,4,deluxe,yes,no,2026-04-30
1195,22369,23208,B,185,yes,247.51,6,3,standard,yes,no,2026-04-27
1196,14712,23266,A,458,yes,525.19,1,2,deluxe,yes,no,2026-05-12
1197,9534,23273,B,122,yes,220.27,1,4,suite,yes,no,2026-05-09
1198,3869,23281,A,448,yes,708.27,6,2,deluxe,yes,no,2026-05-13
1199,10281,23293,A,43,yes,234.7,6,1,deluxe,yes,no,2026-05-10
1200,2441,23295,A,121,yes,214.87,6,3,deluxe,yes,no,2026-05-01
1201,10728,23299,B,463,yes,793.12,6,1,deluxe,yes,no,2026-05-15
1202,15611,23314,B,165,yes,750.55,5,1,standard,yes,no,2026-05-12
1203,19543,23318,B,49,yes,613.46,1,3,deluxe,yes,no,2026-04-28
1204,562,23322,B,417,yes,415.7,5,2,deluxe,yes,no,2026-05-06
1205,23682,23324,A,388,yes,389.47,1,4,suite,yes,no,2026-04-26
1206,12931,23345,B,170,yes,615.74,6,3,standard,yes,no,2026-05-02
1207,10156,23415,A,261,yes,714.2,5,4,standard,yes,no,2026-05-03
1208,2907,23420,B,71,yes,338.72,3,3,deluxe,yes,no,2026-05-13
1209,12329,23421,B,366,yes,308.83,3,3,deluxe,yes,no,2026-04-28
1210,9242,23453,B,346,yes,756.07,4,4,deluxe,yes,no,2026-05-06
1211,14880,23503,B,11,yes,634.59,4,3,deluxe,yes,no,2026-05-13
1212,8676,23508,A,263,yes,287.25,1,3,standard,yes,no,2026-05-02
1213,3892,23511,A,372,yes,572.82,3,3,suite,yes,no,2026-04-26
1214,4647,23520,B,299,yes,387.33,6,3,deluxe,yes,yes,2026-05-02
1215,11555,23543,B,140,yes,457.25,3,3,deluxe,yes,no,2026-05-14
1216,3317,23549,B,52,yes,553.83,3,3,suite,yes,no,2026-05-06
1217,21957,23569,B,377,yes,551.43,3,2,standard,yes,no,2026-05-04
1218,19673,23575,A,490,yes,692.32,5,2,suite,yes,no,2026-04-25
1219,4582,23586,A,46,yes,234.09,5,4,deluxe,yes,no,2026-05-03
1220,10437,23615,A,112,yes,571.95,1,4,standard,yes,no,2026-04-28
1221,22237,23619,A,134,yes,323.09,6,3,deluxe,yes,no,2026-05-04
1222,2290,23621,A,112,yes,370.85,2,1,deluxe,yes,no,2026-04-25
1223,18088,23625,A,79,yes,578.89,5,2,standard,yes,no,2026-05-13
1224,23404,23628,B,324,yes,546.88,3,4,standard,yes,no,2026-05-07
1225,15843,23637,B,256,yes,630.16,6,4,standard,yes,no,2026-05-02
1226,14321,23681,A,468,yes,654.41,3,1,suite,yes,no,2026-05-04
1227,22183,23695,A,156,yes,590.65,6,2,standard,yes,no,2026-05-06
1228,7454,23803,B,165,yes,190.13,4,3,standard,yes,no,2026-05-04
1229,5267,23807,B,476,yes,747.96,3,4,standard,yes,no,2026-04-27
1230,3221,23836,B,301,yes,153.15,6,1,deluxe,yes,no,2026-05-14
1231,20383,23854,A,15,yes,149.7,1,2,deluxe,yes,no,2026-05-13
1232,9499,23865,B,330,yes,770.77,2,3,deluxe,yes,no,2026-05-13
1233,20049,23890,A,132,yes,541.89,2,4,deluxe,yes,no,2026-05-02
1234,2770,23891,A,250,yes,761.49,3,3,suite,yes,no,2026-05-02
1235,23727,23895,A,375,yes,140.82,4,4,suite,yes,no,2026-05-03
1236,24002,23929,A,270,yes,672.33,1,2,suite,yes,no,2026-04-28
1237,8302,23970,B,105,yes,292.85,1,3,suite,yes,no,2026-05-04
1238,15400,23981,A,283,yes,194.24,5,3,suite,yes,no,2026-05-14
1239,24326,24006,A,174,yes,367.62,1,1,deluxe,yes,no,2026-05-04
1240,8576,24013,B,67,yes,356.55,1,4,suite,yes,no,2026-04-25
1241,6432,24015,A,280,yes,358.82,1,1,suite,yes,no,2026-05-02
1242,4595,24020,B,216,yes,607.18,4,1,deluxe,yes,no,2026-05-02
1243,4432,24021,B,3,yes,686.89,6,3,deluxe,yes,no,2026-05-07
1244,6332,24033,A,51,yes,670.55,1,3,deluxe,yes,no,2026-05-07
1245,12301,24037,B,27,yes,332.8,3,3,deluxe,yes,no,2026-05-01
1246,20764,24067,B,489,yes,180.68,4,4,standard,yes,no,2026-05-14
1247,22690,24086,B,406,yes,455.95,5,1,standard,yes,no,2026-05-09
1248,15153,24177,B,252,yes,752.2,4,3,deluxe,yes,no,2026-05-03
1249,14260,24187,A,453,yes,402.77,2,1,standard,yes,no,2026-04-28
1250,23685,24193,A,439,yes,318.34,3,3,suite,yes,no,2026-05-06
1251,12531,24223,A,486,yes,600.31,6,3,standard,yes,no,2026-05-09
1252,19543,24226,B,271,yes,228.15,4,2,suite,yes,no,2026-05-12
1253,4421,24270,B,496,yes,380.31,5,2,standard,yes,no,2026-05-06
1254,21362,24293,A,307,yes,270.6,6,1,suite,yes,no,2026-05-04
1255,20266,24308,A,24,yes,457.6,3,4,standard,yes,no,2026-05-14
1256,22149,24320,A,80,yes,215.64,4,2,deluxe,yes,no,2026-05-14
1257,9178,24368,B,310,yes,481.74,6,2,standard,yes,no,2026-05-01
1258,17167,24383,A,341,yes,782.85,4,3,standard,yes,no,2026-04-26
1259,7625,24385,A,136,yes,84.77,6,1,suite,yes,no,2026-04-28
1260,1525,24386,B,322,yes,646.5,4,3,deluxe,yes,no,2026-04-28
1261,4447,24388,A,254,yes,158.09,2,1,deluxe,yes,no,2026-05-13
1262,788,24395,B,312,yes,168.69,4,4,deluxe,yes,no,2026-04-30
1263,15205,24401,A,382,yes,326.3,6,4,suite,yes,no,2026-05-14
1264,10689,24402,B,227,yes,419.79,3,2,standard,yes,no,2026-05-01
1265,22241,24428,A,63,yes,662.87,5,1,deluxe,yes,no,2026-05-02
1266,15854,24432,A,167,yes,610.97,4,4,suite,yes,no,2026-04-26
1267,13451,24450,A,93,yes,225.26,1,3,suite,yes,no,2026-04-30
1268,5590,24487,A,163,yes,703.89,1,3,suite,yes,no,2026-05-02
1269,21296,24511,B,15,yes,413.59,2,1,deluxe,yes,yes,2026-05-05
1270,7103,24535,A,456,yes,301.27,1,4,standard,yes,no,2026-05-10
1271,23443,24541,B,251,yes,563.22,2,2,suite,yes,yes,2026-05-07
1272,7971,24564,A,490,yes,213.82,4,2,deluxe,yes,no,2026-05-04
1273,5442,24565,A,430,yes,501.98,3,3,suite,yes,no,2026-05-12
1274,2074,24576,B,415,yes,224.07,3,1,deluxe,yes,no,2026-04-25
1275,20626,24579,B,445,yes,339.47,4,3,suite,yes,no,2026-05-02
1276,21564,24592,A,451,yes,115.67,2,1,suite,yes,no,2026-05-08
1277,10762,24668,B,301,yes,690.33,6,1,standard,yes,no,2026-05-15
1278,19050,24724,B,379,yes,386.46,4,1,suite,yes,no,2026-04-26
1279,7495,24736,B,430,yes,731.43,5,1,suite,yes,no,2026-04-25
1280,13573,24740,B,171,yes,445.6,1,4,suite,yes,no,2026-05-07
1281,11634,24755,B,51,yes,676.28,3,1,suite,yes,no,2026-04-26
1282,173,24762,B,203,yes,413.88,3,3,deluxe,yes,no,2026-04-28
1283,22144,24775,A,260,yes,412.15,2,3,deluxe,yes,no,2026-05-01
1284,16460,24799,A,162,yes,619.1,5,2,deluxe,yes,no,2026-05-12
1285,8812,24809,B,295,yes,766.14,4,4,deluxe,yes,no,2026-05-15
1286,4588,24843,A,468,yes,102.72,4,2,standard,yes,no,2026-04-25
1287,10808,24906,A,492,yes,168.42,3,1,standard,yes,no,2026-05-10
1288,18943,24919,B,129,yes,93.41,4,1,standard,yes,no,2026-05-07
1289,24827,24920,B,209,yes,641.36,4,1,deluxe,yes,no,2026-05-04
1290,10139,24921,A,418,yes,201.13,4,3,suite,yes,no,2026-04-29
1291,14742,24947,A,232,yes,799.09,1,4,standard,yes,no,2026-05-08
1292,24589,24967,A,126,yes,237.91,6,4,standard,yes,no,2026-05-07
1293,11656,24975,B,71,yes,756.86,2,4,suite,yes,no,2026-05-08
1294,1598,24981,A,162,yes,324.05,3,2,standard,yes,no,2026-05-02
1295,18561,24983,A,269,yes,287.17,5,1,suite,yes,no,2026-04-28
1296,18651,24989,A,351,yes,566.6,2,1,deluxe,yes,no,2026-05-02
1297,3748,25008,B,70,yes,334.78,5,2,suite,yes,no,2026-05-07
1298,21046,25012,B,18,yes,739.42,5,4,standard,yes,no,2026-04-27
1299,13989,25017,A,71,yes,122.86,4,4,deluxe,yes,no,2026-05-05
1300,5295,25040,A,460,yes,422.81,2,4,suite,yes,no,2026-05-08
1301,24975,25059,B,477,yes,120.93,1,3,standard,yes,no,2026-05-12
1302,2801,25066,B,68,yes,162.82,6,1,standard,yes,no,2026-05-07
1303,21006,25087,A,303,yes,314.32,4,2,suite,yes,no,2026-05-01
1304,23352,25089,A,129,yes,563.14,1,1,standard,yes,no,2026-04-27
1305,12536,25104,B,48,yes,378.37,4,2,standard,yes,no,2026-05-09
1306,9188,25115,A,218,yes,417.68,1,2,standard,yes,no,2026-05-15
1307,1958,25140,B,94,yes,471.95,4,4,suite,yes,no,2026-05-08
1308,7807,25163,B,180,yes,711.59,2,4,suite,yes,no,2026-05-09
1309,9782,25221,B,468,yes,415.45,5,2,suite,yes,no,2026-05-02
1310,14982,25234,B,38,yes,219.27,1,2,deluxe,yes,no,2026-05-08
1311,9289,25262,A,400,yes,629.27,2,1,deluxe,yes,no,2026-05-15
1312,22094,25270,A,123,yes,375.99,6,4,deluxe,yes,no,2026-05-14
1313,1416,25280,B,158,yes,737.55,3,4,deluxe,yes,no,2026-04-29
1314,14143,25287,B,183,yes,575.76,1,2,suite,yes,yes,2026-05-06
1315,22464,25305,B,279,yes,191.27,3,2,suite,yes,no,2026-05-04
1316,8723,25367,A,53,yes,745.17,3,4,deluxe,yes,no,2026-05-11
1317,5196,25437,A,8,yes,172.02,2,3,deluxe,yes,no,2026-05-01
1318,7887,25503,A,426,yes,431.17,5,1,standard,yes,no,2026-05-08
1319,6546,25508,B,471,yes,755.11,2,1,deluxe,yes,no,2026-04-25
1320,12890,25520,A,340,yes,798.6,4,1,standard,yes,no,2026-04-26
1321,20059,25546,A,271,yes,609.05,1,1,suite,yes,yes,2026-05-10
1322,20865,25554,B,51,yes,628.9,5,2,standard,yes,no,2026-05-09
1323,24212,25569,B,235,yes,568.83,4,1,suite,yes,no,2026-04-27
1324,2930,25572,B,189,yes,416.38,6,3,suite,yes,no,2026-05-03
1325,5803,25640,B,74,yes,644.43,4,2,deluxe,yes,no,2026-05-01
1326,12087,25667,A,204,yes,249.74,3,4,suite,yes,no,2026-05-08
1327,21155,25703,A,386,yes,792.32,1,4,suite,yes,no,2026-05-04
1328,20987,25704,B,284,yes,677.9,3,3,deluxe,yes,no,2026-05-07
1329,13102,25709,B,484,yes,188.28,2,3,suite,yes,no,2026-05-07
1330,5410,25752,B,215,yes,532.92,6,1,deluxe,yes,no,2026-05-15
1331,1154,25773,B,81,yes,230.77,3,1,suite,yes,no,2026-05-11
1332,21596,25797,A,238,yes,597.13,3,1,standard,yes,no,2026-05-11
1333,23840,25815,A,174,yes,548.51,3,2,deluxe,yes,no,2026-05-15
1334,10712,25825,B,365,yes,116.94,6,3,standard,yes,no,2026-05-12
1335,19209,25832,A,200,yes,158.79,2,3,suite,yes,no,2026-05-10
1336,21173,25868,A,111,yes,102.56,6,3,suite,yes,no,2026-05-11
1337,298,25886,A,257,yes,502.76,2,3,suite,yes,no,2026-05-09
1338,1474,25905,A,204,yes,152.35,1,1,suite,yes,no,2026-05-13
1339,14872,25942,B,25,yes,676.18,2,1,deluxe,yes,no,2026-04-27
1340,9775,25998,A,471,yes,591.61,3,1,standard,yes,no,2026-05-09
1341,17587,26014,A,496,yes,136.97,2,1,standard,yes,no,2026-05-05
1342,7318,26029,A,148,yes,611.1,6,4,deluxe,yes,no,2026-04-30
1343,15171,26088,A,410,yes,693.26,6,4,deluxe,yes,no,2026-04-28
1344,8955,26110,A,260,yes,470.26,4,4,standard,yes,no,2026-05-07
1345,2390,26111,B,346,yes,318.24,5,1,deluxe,yes,yes,2026-05-06
1346,13534,26133,A,450,yes,479.05,1,4,standard,yes,no,2026-05-04
1347,20156,26154,B,289,yes,794.97,3,1,deluxe,yes,no,2026-04-29
1348,8474,26250,B,18,yes,797.05,2,2,deluxe,yes,no,2026-05-12
1349,2966,26251,A,265,yes,468.25,5,3,standard,yes,no,2026-04-28
1350,13692,26300,B,269,yes,568.28,5,3,suite,yes,no,2026-04-29
1351,11980,26358,B,79,yes,766.17,1,4,standard,yes,no,2026-05-11
1352,21250,26372,A,451,yes,415.42,4,3,suite,yes,no,2026-05-12
1353,2711,26384,A,458,yes,417.6,3,3,standard,yes,no,2026-05-01
1354,188,26387,B,62,yes,730.17,5,4,standard,yes,no,2026-05-02
1355,12386,26432,B,247,yes,204.26,6,3,standard,yes,no,2026-04-29
1356,5320,26443,A,34,yes,512.59,3,1,suite,yes,no,2026-04-25
1357,18329,26449,A,499,yes,799.99,5,1,standard,yes,no,2026-05-15
1358,9462,26453,A,140,yes,442.87,5,4,suite,yes,no,2026-05-13
1359,10355,26455,B,8,yes,546.17,6,4,standard,yes,no,2026-05-04
1360,14081,26461,B,172,yes,524.12,2,2,standard,yes,no,2026-04-30
1361,18519,26463,B,54,yes,259.44,6,3,standard,yes,no,2026-05-10
1362,23246,26507,B,285,yes,258.1,1,4,standard,yes,no,2026-05-10
1363,14897,26526,B,440,yes,220.68,5,1,deluxe,yes,no,2026-04-28
1364,9239,26531,B,493,yes,530.77,5,1,deluxe,yes,no,2026-05-04
1365,22660,26584,A,436,yes,667.03,3,1,standard,yes,no,2026-04-30
1366,10687,26628,A,420,yes,233.14,6,2,deluxe,yes,no,2026-05-08
1367,13143,26635,B,470,yes,386.5,1,2,standard,yes,no,2026-05-12
1368,8873,26718,A,223,yes,344.15,4,4,suite,yes,no,2026-05-10
1369,14246,26743,B,34,yes,496.21,6,1,deluxe,yes,no,2026-04-28
1370,385,26765,B,88,yes,169.6,4,2,deluxe,yes,no,2026-04-26
1371,4883,26775,B,338,yes,522.67,5,2,deluxe,yes,no,2026-05-02
1372,3202,26784,B,280,yes,271.12,2,1,suite,yes,no,2026-05-14
1373,8806,26810,B,496,yes,331.72,2,3,deluxe,yes,no,2026-04-30
1374,3098,26847,B,11,yes,454.14,1,3,deluxe,yes,no,2026-05-11
1375,9968,26869,B,207,yes,439.33,4,3,deluxe,yes,no,2026-05-02
1376,11091,26882,A,83,yes,505.04,4,1,deluxe,yes,no,2026-05-12
1377,1256,26916,A,174,yes,746.52,4,2,suite,yes,no,2026-04-25
1378,15161,26946,A,483,yes,167.71,2,2,suite,yes,no,2026-05-09
1379,18124,26987,B,379,yes,327.58,3,1,deluxe,yes,no,2026-05-02
1380,9537,27025,A,264,yes,269.25,5,4,deluxe,yes,no,2026-05-03
1381,15271,27062,B,388,yes,796.68,4,4,deluxe,yes,no,2026-04-29
1382,14159,27068,A,476,yes,239.39,5,2,suite,yes,no,2026-04-26
1383,21193,27094,B,65,yes,353.02,3,3,suite,yes,no,2026-05-04
1384,19066,27144,B,233,yes,188.71,5,2,standard,yes,no,2026-04-30
1385,6033,27145,A,329,yes,595.29,5,1,deluxe,yes,no,2026-05-15
1386,3155,27186,B,287,yes,737.22,5,3,standard,yes,no,2026-05-03
1387,16060,27187,A,269,yes,127.24,5,1,deluxe,yes,no,2026-05-13
1388,17657,27203,A,239,yes,443.72,1,2,standard,yes,no,2026-05-15
1389,11087,27239,A,34,yes,464.51,4,3,standard,yes,no,2026-05-01
1390,20620,27245,A,389,yes,285.78,5,1,standard,yes,no,2026-05-01
1391,5263,27255,B,230,yes,448.31,1,3,deluxe,yes,no,2026-04-30
1392,3601,27273,A,317,yes,390.41,4,2,deluxe,yes,no,2026-04-27
1393,1915,27322,B,237,yes,171.99,5,2,standard,yes,no,2026-05-03
1394,21808,27352,A,154,yes,786.01,5,3,suite,yes,no,2026-05-03
1395,3818,27355,A,296,yes,336.13,3,2,standard,yes,no,2026-05-03
1396,10650,27365,A,459,yes,214.0,4,1,deluxe,yes,no,2026-04-27
1397,9399,27371,A,379,yes,147.69,2,1,standard,yes,no,2026-04-28
1398,1519,27385,B,386,yes,511.2,2,3,standard,yes,no,2026-04-27
1399,18958,27406,A,272,yes,334.97,5,1,suite,yes,no,2026-05-11
1400,17285,27452,B,380,yes,326.34,5,2,deluxe,yes,no,2026-05-11
1401,16277,27455,B,56,yes,311.7,4,2,suite,yes,no,2026-05-14
1402,7474,27459,B,174,yes,546.07,3,4,deluxe,yes,no,2026-05-12
1403,18270,27463,B,87,yes,359.65,3,2,suite,yes,no,2026-05-12
1404,6957,27484,B,193,yes,548.65,1,2,deluxe,yes,no,2026-05-11
1405,10606,27505,A,427,yes,781.13,6,4,deluxe,yes,no,2026-05-10
1406,13195,27540,B,177,yes,650.61,3,4,suite,yes,no,2026-05-11
1407,7335,27543,A,443,yes,394.38,5,3,suite,yes,no,2026-04-26
1408,2599,27565,B,110,yes,510.82,3,4,deluxe,yes,no,2026-04-25
1409,20250,27570,B,305,yes,792.0,3,1,suite,yes,no,2026-05-02
1410,6742,27583,B,326,yes,486.85,1,3,suite,yes,no,2026-04-30
1411,14689,27621,B,156,yes,119.15,4,3,deluxe,yes,no,2026-05-06
1412,21377,27656,B,164,yes,623.41,3,4,deluxe,yes,no,2026-05-04
1413,7795,27659,B,227,yes,422.39,3,2,deluxe,yes,no,2026-04-26
1414,22725,27661,B,84,yes,385.75,1,3,standard,yes,no,2026-05-09
1415,792,27667,B,411,yes,551.09,4,4,suite,yes,no,2026-05-08
1416,2904,27677,B,19,yes,380.57,4,1,suite,yes,no,2026-04-30
1417,17039,27693,B,221,yes,224.28,5,4,deluxe,yes,no,2026-05-11
1418,16914,27697,A,485,yes,452.21,3,3,deluxe,yes,no,2026-05-11
1419,14078,27706,B,215,yes,150.52,3,3,standard,yes,yes,2026-05-08
1420,5358,27715,A,254,yes,712.3,4,1,standard,yes,yes,2026-04-28
1421,14325,27716,B,260,yes,634.86,4,3,deluxe,yes,no,2026-04-27
1422,24650,27732,A,75,yes,302.1,3,1,suite,yes,no,2026-04-26
1423,7809,27740,A,17,yes,487.96,4,2,standard,yes,no,2026-04-28
1424,22661,27753,B,319,yes,250.17,6,3,standard,yes,no,2026-05-06
1425,7337,27754,A,367,yes,694.78,1,2,suite,yes,no,2026-04-26
1426,11417,27760,A,194,yes,602.67,6,2,deluxe,yes,no,2026-05-11
1427,21260,27771,B,199,yes,474.51,3,3,standard,yes,no,2026-05-13
1428,24171,27789,B,138,yes,296.05,6,1,suite,yes,no,2026-05-10
1429,15498,27838,B,224,yes,426.77,2,4,suite,yes,no,2026-05-01
1430,6152,27855,B,309,yes,136.56,1,3,standard,yes,no,2026-05-13
1431,21463,27863,B,137,yes,119.73,3,4,deluxe,yes,no,2026-05-01
1432,20309,27871,A,348,yes,452.48,2,4,suite,yes,no,2026-04-25
1433,18693,27894,A,427,yes,454.73,2,2,suite,yes,no,2026-05-03
1434,20500,27919,A,349,yes,87.36,5,2,deluxe,yes,no,2026-05-07
1435,2862,27932,B,202,yes,682.71,3,1,deluxe,yes,no,2026-05-03
1436,24277,27948,A,142,yes,191.03,1,2,deluxe,yes,no,2026-04-30
1437,15710,27951,A,391,yes,452.34,2,2,standard,yes,no,2026-05-13
1438,17960,27994,B,145,yes,370.93,3,1,standard,yes,yes,2026-05-06
1439,18939,28005,B,462,yes,496.18,5,2,suite,yes,no,2026-05-02
1440,23977,28040,A,368,yes,383.3,2,2,standard,yes,no,2026-05-08
1441,17803,28046,A,247,yes,551.91,3,3,suite,yes,no,2026-05-05
1442,20734,28057,A,296,yes,223.01,6,2,deluxe,yes,no,2026-05-11
1443,17668,28105,B,453,yes,231.91,1,3,suite,yes,no,2026-05-05
1444,23054,28174,A,253,yes,675.54,5,1,suite,yes,no,2026-05-06
1445,18650,28179,B,236,yes,560.16,1,4,suite,yes,no,2026-05-06
1446,5770,28187,B,171,yes,584.96,5,1,deluxe,yes,no,2026-05-05
1447,24329,28205,A,302,yes,109.25,1,1,suite,yes,no,2026-05-06
1448,17813,28225,B,326,yes,566.29,2,1,deluxe,yes,no,2026-05-09
1449,19877,28230,A,146,yes,403.25,6,1,deluxe,yes,no,2026-05-02
1450,20056,28231,A,29,yes,411.79,1,3,standard,yes,no,2026-04-25
1451,6774,28233,B,195,yes,596.03,5,4,suite,yes,no,2026-05-08
1452,6000,28249,B,296,yes,661.24,3,4,standard,yes,no,2026-05-06
1453,18614,28256,A,6,yes,465.12,2,1,suite,yes,no,2026-04-28
1454,7195,28278,B,379,yes,114.92,2,1,suite,yes,no,2026-05-14
1455,18664,28284,A,157,yes,315.85,4,4,standard,yes,no,2026-04-29
1456,9112,28289,B,289,yes,619.49,5,4,suite,yes,no,2026-05-07
1457,20971,28290,B,100,yes,245.15,4,2,standard,yes,no,2026-05-05
1458,12896,28327,B,497,yes,608.72,2,4,deluxe,yes,no,2026-05-13
1459,22871,28330,B,348,yes,563.73,1,1,deluxe,yes,no,2026-05-10
1460,318,28371,A,350,yes,195.96,1,3,suite,yes,no,2026-04-30
1461,7432,28379,B,469,yes,115.25,4,1,deluxe,yes,no,2026-05-01
1462,20300,28405,B,434,yes,543.81,5,1,suite,yes,no,2026-05-08
1463,3603,28414,B,296,yes,712.21,5,4,suite,yes,no,2026-04-27
1464,14740,28437,B,4,yes,355.46,1,1,standard,yes,no,2026-05-04
1465,10624,28444,A,121,yes,141.15,3,2,suite,yes,no,2026-04-26
1466,8951,28468,A,446,yes,794.59,6,2,suite,yes,yes,2026-05-09
1467,13538,28489,B,19,yes,621.28,6,2,deluxe,yes,no,2026-05-03
1468,15895,28499,A,116,yes,442.27,5,2,standard,yes,no,2026-05-14
1469,4626,28559,B,472,yes,642.86,4,1,standard,yes,no,2026-05-08
1470,19329,28565,A,236,yes,786.94,1,1,standard,yes,no,2026-04-25
1471,13649,28601,A,169,yes,391.1,2,2,standard,yes,no,2026-05-08
1472,7502,28614,A,98,yes,558.78,2,4,standard,yes,no,2026-04-27
1473,6994,28626,B,464,yes,83.96,6,2,deluxe,yes,no,2026-04-27
1474,10429,28651,B,212,yes,787.63,6,3,suite,yes,no,2026-05-09
1475,11181,28664,B,436,yes,562.25,6,1,suite,yes,no,2026-05-15
