user_id,age_group,gender,country,device,customer_type,acquisition_channel,loyalty_member,signup_date
7958,18-24,male,Italy,mobile,new,organic search,no,2025-10-05
7959,65+,non-binary,Italy,tablet,new,email,yes,2025-11-05
7960,45-54,female,France,desktop,returning,paid search,yes,2025-06-16
7961,55-64,male,US,desktop,returning,paid search,no,2026-04-06
7962,65+,non-binary,UK,mobile,new,paid search,yes,2026-03-20
7963,35-44,male,Spain,mobile,new,direct,no,2025-12-25
7964,35-44,female,US,desktop,returning,direct,yes,2025-11-11
7965,45-54,non-binary,Germany,tablet,returning,direct,no,2025-11-18
7966,25-34,non-binary,US,tablet,new,email,no,2026-01-29
7967,18-24,female,Germany,desktop,new,direct,no,2025-08-25
7968,55-64,male,Germany,mobile,new,organic search,yes,2026-02-23
7969,65+,female,Spain,desktop,new,direct,no,2025-10-30
7970,18-24,non-binary,France,mobile,new,direct,yes,2025-08-19
7971,65+,non-binary,Germany,tablet,new,referral,no,2025-07-31
7972,55-64,female,UK,tablet,new,organic search,no,2025-11-29
7973,35-44,male,Spain,desktop,new,referral,yes,2026-03-24
7974,18-24,female,Italy,tablet,returning,referral,yes,2025-12-01
7975,45-54,male,Italy,desktop,returning,direct,no,2025-05-13
7976,25-34,male,Germany,desktop,new,email,no,2025-09-26
7977,45-54,non-binary,Spain,mobile,new,organic search,yes,2025-06-02
7978,25-34,male,UK,desktop,returning,direct,yes,2026-01-18
7979,65+,non-binary,Spain,desktop,new,paid search,no,2025-06-27
7980,18-24,male,Spain,tablet,returning,paid search,yes,2025-05-18
7981,18-24,male,Italy,mobile,new,email,no,2025-07-17
7982,25-34,non-binary,Germany,mobile,returning,organic search,yes,2026-03-07
7983,35-44,male,US,mobile,returning,organic search,yes,2025-08-01
7984,55-64,female,Spain,tablet,returning,referral,no,2025-10-27
7985,45-54,male,Germany,mobile,new,paid search,yes,2026-03-16
7986,65+,non-binary,Italy,tablet,new,paid search,yes,2025-12-25
7987,45-54,non-binary,UK,mobile,new,paid search,yes,2025-06-01
7988,45-54,female,UK,desktop,new,organic search,no,2025-10-16
7989,65+,male,US,mobile,returning,direct,no,2026-02-08
7990,65+,female,UK,tablet,returning,paid search,no,2025-09-01
7991,18-24,male,Germany,tablet,new,paid search,yes,2025-08-03
7992,45-54,female,US,desktop,returning,email,yes,2025-09-12
7993,55-64,non-binary,Italy,desktop,new,referral,no,2025-09-11
7994,55-64,non-binary,Germany,tablet,returning,email,yes,2025-11-28
7995,25-34,female,Italy,mobile,new,direct,yes,2025-11-27
7996,65+,male,Italy,desktop,new,email,no,2026-04-21
7997,18-24,male,US,desktop,returning,email,yes,2026-03-05
7998,55-64,non-binary,US,mobile,returning,paid search,yes,2025-08-03
7999,35-44,male,Germany,tablet,new,paid search,yes,2025-09-05
8000,18-24,female,US,desktop,returning,referral,no,2025-05-02
8001,18-24,female,Germany,desktop,returning,referral,no,2025-10-01
8002,55-64,male,UK,tablet,new,email,yes,2025-06-11
8003,35-44,non-binary,UK,mobile,new,organic search,yes,2025-09-08
8004,25-34,non-binary,Spain,mobile,new,organic search,yes,2026-03-27
8005,55-64,non-binary,France,desktop,new,referral,yes,2026-01-13
8006,35-44,non-binary,France,tablet,new,direct,yes,2025-12-16
8007,18-24,non-binary,UK,mobile,new,referral,yes,2025-07-11
8008,35-44,female,Spain,tablet,new,email,no,2025-12-05
8009,18-24,male,France,desktop,new,organic search,no,2025-12-04
8010,55-64,female,Germany,mobile,new,email,yes,2026-01-02
8011,65+,non-binary,Germany,tablet,new,direct,yes,2026-01-02
8012,55-64,non-binary,US,tablet,returning,paid search,yes,2025-11-20
8013,45-54,male,France,desktop,returning,referral,no,2025-07-01
8014,45-54,male,Italy,mobile,returning,paid search,no,2026-02-22
8015,45-54,male,Germany,desktop,new,organic search,yes,2025-08-13
8016,55-64,female,France,desktop,returning,direct,yes,2025-09-09
8017,25-34,male,US,mobile,new,email,no,2025-08-29
8018,55-64,female,UK,tablet,new,referral,no,2026-01-11
8019,65+,non-binary,Spain,tablet,returning,organic search,yes,2025-11-09
8020,35-44,female,Italy,tablet,new,direct,yes,2025-10-31
8021,55-64,male,US,mobile,new,email,yes,2026-02-19
8022,55-64,female,US,desktop,new,email,yes,2026-02-05
8023,18-24,female,US,tablet,new,organic search,no,2025-10-15
8024,18-24,female,Spain,tablet,new,email,yes,2026-04-05
8025,18-24,male,Germany,mobile,returning,paid search,no,2025-05-25
8026,55-64,female,France,mobile,returning,paid search,yes,2025-09-19
8027,25-34,male,UK,desktop,returning,direct,no,2025-12-19
8028,35-44,female,UK,desktop,returning,paid search,yes,2025-08-14
8029,35-44,female,Italy,tablet,returning,organic search,no,2025-10-22
8030,65+,female,Spain,tablet,returning,direct,no,2025-12-26
8031,25-34,male,UK,mobile,returning,referral,no,2025-06-20
8032,25-34,male,Italy,desktop,returning,email,yes,2026-03-28
8033,35-44,male,Italy,tablet,returning,paid search,yes,2025-06-29
8034,45-54,non-binary,Spain,mobile,new,referral,yes,2025-12-29
8035,18-24,male,Spain,desktop,new,email,no,2026-03-04
8036,18-24,female,France,desktop,returning,organic search,yes,2026-04-20
8037,35-44,non-binary,France,desktop,new,referral,no,2025-09-03
8038,25-34,male,Spain,mobile,new,direct,no,2025-10-05
8039,65+,male,France,desktop,new,organic search,yes,2025-12-26
8040,45-54,non-binary,Germany,mobile,returning,paid search,yes,2025-12-18
8041,35-44,non-binary,US,mobile,returning,referral,no,2025-12-03
8042,18-24,male,UK,mobile,new,organic search,yes,2025-09-29
8043,55-64,non-binary,UK,desktop,new,organic search,no,2026-03-20
8044,25-34,female,UK,tablet,new,referral,yes,2026-04-12
8045,55-64,female,UK,tablet,new,paid search,no,2025-05-22
8046,65+,female,Germany,mobile,returning,organic search,yes,2025-05-25
8047,35-44,male,Germany,mobile,new,referral,yes,2025-06-26
8048,18-24,female,US,tablet,returning,organic search,yes,2025-09-05
8049,45-54,non-binary,Spain,desktop,new,direct,no,2025-07-22
8050,55-64,female,France,tablet,returning,referral,no,2025-08-24
8051,45-54,non-binary,US,tablet,returning,referral,yes,2025-08-26
8052,65+,female,UK,desktop,returning,organic search,yes,2026-01-03
8053,18-24,non-binary,France,mobile,returning,referral,yes,2025-08-16
8054,55-64,female,US,tablet,returning,direct,yes,2026-01-25
8055,65+,female,UK,mobile,new,paid search,yes,2025-08-06
8056,45-54,female,US,desktop,new,direct,yes,2025-12-16
8057,45-54,non-binary,UK,desktop,new,referral,no,2025-12-31
8058,55-64,non-binary,Italy,desktop,new,referral,yes,2025-09-25
8059,18-24,female,UK,desktop,new,organic search,no,2025-08-08
8060,45-54,non-binary,Italy,desktop,new,email,yes,2026-04-04
8061,35-44,non-binary,Germany,mobile,returning,email,no,2025-10-14
8062,65+,male,UK,desktop,new,paid search,no,2026-02-22
8063,55-64,female,US,mobile,returning,organic search,yes,2026-03-26
8064,25-34,non-binary,France,desktop,new,direct,yes,2026-04-24
8065,25-34,non-binary,Germany,mobile,new,organic search,yes,2025-09-13
8066,18-24,non-binary,Italy,desktop,returning,organic search,no,2026-02-09
8067,35-44,non-binary,France,desktop,new,direct,yes,2025-12-08
8068,45-54,male,Italy,mobile,returning,organic search,no,2025-11-13
8069,25-34,non-binary,Spain,tablet,new,referral,yes,2025-10-16
8070,18-24,non-binary,France,desktop,returning,paid search,no,2025-10-02
8071,65+,male,Spain,mobile,new,email,yes,2025-06-28
8072,35-44,female,Spain,mobile,new,direct,yes,2025-07-05
8073,35-44,female,Germany,tablet,new,email,yes,2026-03-22
8074,18-24,male,France,desktop,returning,referral,yes,2025-05-03
8075,18-24,female,Italy,tablet,new,email,no,2025-06-12
8076,45-54,female,UK,mobile,returning,referral,yes,2026-02-01
8077,18-24,male,Germany,desktop,returning,email,yes,2025-07-25
8078,45-54,non-binary,Germany,tablet,new,paid search,yes,2026-01-07
8079,45-54,male,UK,desktop,returning,referral,yes,2025-07-31
8080,55-64,male,France,mobile,returning,direct,yes,2026-02-07
8081,35-44,male,Italy,tablet,new,direct,yes,2026-01-22
8082,65+,male,Germany,mobile,returning,organic search,yes,2026-02-10
8083,35-44,male,Spain,mobile,new,organic search,yes,2025-05-26
8084,35-44,non-binary,UK,tablet,returning,paid search,no,2025-07-15
8085,55-64,female,Italy,tablet,new,email,no,2025-06-28
8086,45-54,male,US,tablet,new,email,yes,2025-09-26
8087,45-54,non-binary,Germany,mobile,returning,referral,yes,2025-06-04
8088,18-24,male,Italy,desktop,new,paid search,yes,2025-06-01
8089,55-64,non-binary,Spain,desktop,new,referral,yes,2025-05-19
8090,18-24,female,France,desktop,new,direct,yes,2026-04-23
8091,55-64,non-binary,France,desktop,new,direct,yes,2026-04-01
8092,18-24,non-binary,UK,desktop,new,email,yes,2025-10-25
8093,25-34,female,Spain,desktop,new,organic search,no,2025-11-23
8094,35-44,female,UK,tablet,new,organic search,no,2025-05-15
8095,35-44,non-binary,Germany,desktop,returning,direct,yes,2025-05-05
8096,65+,male,UK,mobile,returning,referral,yes,2026-02-18
8097,45-54,male,US,mobile,new,email,yes,2025-09-26
8098,65+,female,UK,desktop,new,referral,no,2025-11-14
8099,25-34,male,UK,mobile,new,organic search,yes,2026-02-16
8100,65+,female,Germany,mobile,returning,paid search,yes,2025-05-27
8101,35-44,non-binary,Spain,desktop,returning,organic search,no,2025-06-04
8102,45-54,non-binary,Italy,tablet,new,referral,no,2025-08-04
8103,25-34,male,Italy,tablet,returning,organic search,no,2025-12-21
8104,35-44,female,US,desktop,new,organic search,yes,2025-06-24
8105,18-24,male,UK,tablet,new,organic search,no,2025-05-27
8106,55-64,male,Germany,tablet,new,organic search,yes,2026-01-04
8107,25-34,non-binary,Germany,desktop,new,email,no,2026-04-21
8108,45-54,male,Italy,mobile,returning,direct,no,2026-04-03
8109,65+,non-binary,Germany,tablet,returning,organic search,yes,2025-09-23
8110,65+,female,Spain,desktop,returning,organic search,no,2025-08-23
8111,25-34,male,UK,mobile,returning,email,no,2025-07-23
8112,45-54,non-binary,France,tablet,returning,email,no,2025-07-30
8113,25-34,male,Italy,desktop,new,paid search,no,2026-02-05
8114,45-54,female,Italy,tablet,new,email,yes,2025-08-13
8115,65+,male,US,tablet,returning,paid search,yes,2025-10-14
8116,35-44,male,France,desktop,new,paid search,no,2025-12-24
8117,18-24,non-binary,Spain,mobile,returning,organic search,yes,2025-06-13
8118,35-44,female,Italy,desktop,new,referral,yes,2025-06-14
8119,18-24,female,UK,mobile,returning,organic search,yes,2025-11-15
8120,65+,female,France,desktop,returning,direct,no,2026-03-16
8121,35-44,male,France,desktop,returning,paid search,no,2025-06-30
8122,35-44,non-binary,Italy,tablet,new,referral,no,2025-05-06
8123,25-34,male,France,mobile,new,email,no,2025-05-08
8124,55-64,male,US,mobile,new,email,yes,2026-01-07
8125,65+,male,UK,mobile,new,email,no,2025-09-10
8126,45-54,female,Germany,tablet,new,referral,yes,2026-03-25
8127,65+,non-binary,UK,desktop,returning,email,no,2026-04-15
8128,45-54,female,Italy,tablet,new,email,no,2025-08-29
8129,45-54,male,France,desktop,returning,paid search,yes,2026-03-26
8130,18-24,male,UK,desktop,new,email,no,2025-10-26
8131,45-54,non-binary,Germany,desktop,new,referral,no,2025-10-23
8132,45-54,female,US,desktop,new,email,yes,2026-03-29
8133,25-34,male,UK,desktop,returning,organic search,no,2025-11-20
8134,35-44,male,UK,tablet,new,paid search,yes,2026-04-23
8135,65+,non-binary,US,mobile,new,direct,yes,2025-08-08
8136,65+,male,US,desktop,new,organic search,yes,2025-11-24
8137,45-54,female,Italy,tablet,returning,direct,no,2025-10-14
8138,55-64,female,France,tablet,new,referral,no,2025-06-16
8139,65+,male,France,tablet,new,direct,no,2026-01-20
8140,45-54,male,Italy,tablet,returning,direct,no,2025-11-20
8141,18-24,male,US,tablet,new,email,yes,2025-07-02
8142,18-24,non-binary,Germany,desktop,returning,paid search,no,2025-12-10
8143,18-24,non-binary,France,mobile,returning,direct,yes,2025-12-13
8144,45-54,female,Germany,desktop,new,referral,no,2025-10-19
8145,25-34,female,US,desktop,returning,referral,no,2025-12-26
8146,55-64,male,UK,mobile,returning,referral,no,2026-02-09
8147,45-54,male,Italy,desktop,new,email,yes,2025-12-27
8148,25-34,male,US,mobile,new,organic search,yes,2026-03-31
8149,25-34,non-binary,US,desktop,new,email,no,2025-11-30
8150,65+,non-binary,Spain,mobile,new,email,no,2025-10-10
8151,45-54,male,US,tablet,returning,direct,no,2025-11-14
8152,45-54,male,France,mobile,returning,paid search,no,2025-12-29
8153,25-34,female,UK,desktop,returning,referral,yes,2025-12-29
8154,25-34,non-binary,Germany,desktop,returning,paid search,yes,2025-11-18
8155,25-34,male,Spain,mobile,returning,organic search,no,2025-08-23
8156,65+,non-binary,Italy,tablet,new,paid search,no,2026-04-12
8157,45-54,male,France,desktop,new,paid search,no,2025-09-06
8158,25-34,male,UK,tablet,new,organic search,yes,2025-10-29
8159,18-24,female,Germany,mobile,returning,organic search,yes,2025-11-20
8160,45-54,female,UK,mobile,new,referral,no,2025-07-22
8161,65+,female,France,mobile,new,referral,yes,2026-03-03
8162,18-24,male,Italy,tablet,new,organic search,no,2025-05-29
8163,35-44,female,Italy,tablet,returning,organic search,yes,2025-10-13
8164,45-54,male,UK,mobile,returning,email,no,2025-08-22
8165,35-44,non-binary,US,mobile,new,referral,yes,2025-09-14
8166,25-34,non-binary,UK,mobile,returning,referral,yes,2025-10-02
8167,65+,male,US,tablet,new,email,no,2025-08-03
8168,25-34,female,Italy,tablet,returning,email,yes,2025-06-24
8169,65+,female,France,tablet,returning,referral,yes,2025-08-20
8170,55-64,non-binary,Spain,mobile,new,email,yes,2025-04-29
8171,25-34,male,US,tablet,new,referral,no,2025-04-25
8172,35-44,male,Italy,desktop,returning,direct,no,2025-11-14
8173,65+,male,UK,tablet,new,referral,yes,2026-03-07
8174,25-34,non-binary,Italy,tablet,new,email,yes,2026-02-13
8175,45-54,non-binary,UK,desktop,returning,organic search,yes,2026-03-20
8176,65+,female,UK,tablet,new,paid search,no,2025-06-16
8177,65+,male,Italy,mobile,new,paid search,no,2025-09-05
8178,25-34,male,France,desktop,returning,paid search,yes,2025-08-14
8179,55-64,male,Germany,mobile,new,paid search,no,2025-10-24
8180,25-34,male,UK,desktop,new,organic search,yes,2025-11-18
8181,35-44,non-binary,UK,tablet,new,paid search,no,2025-04-28
8182,35-44,female,US,desktop,returning,direct,yes,2026-01-17
8183,65+,non-binary,Spain,tablet,returning,email,yes,2026-04-18
8184,65+,female,Italy,tablet,new,referral,no,2025-11-02
8185,25-34,male,UK,mobile,returning,organic search,yes,2026-02-12
8186,35-44,male,France,desktop,returning,paid search,no,2025-10-27
8187,35-44,male,Germany,desktop,returning,paid search,no,2025-08-19
8188,55-64,male,Germany,tablet,new,paid search,no,2025-04-28
8189,45-54,male,Germany,mobile,new,email,no,2026-02-16
8190,55-64,non-binary,France,mobile,new,organic search,yes,2025-10-09
8191,18-24,female,Germany,tablet,new,direct,no,2026-02-28
8192,55-64,non-binary,Italy,mobile,returning,referral,yes,2025-08-16
8193,25-34,male,Germany,mobile,returning,direct,yes,2025-12-12
8194,45-54,female,US,tablet,new,direct,no,2025-07-23
8195,25-34,female,Germany,mobile,new,paid search,no,2026-02-28
8196,18-24,male,US,tablet,new,organic search,yes,2025-04-27
8197,45-54,female,US,mobile,returning,paid search,no,2025-11-23
8198,65+,non-binary,US,tablet,returning,referral,no,2025-09-17
8199,35-44,non-binary,France,desktop,returning,organic search,yes,2025-07-07
8200,55-64,non-binary,UK,mobile,returning,direct,yes,2025-10-01
8201,25-34,non-binary,Spain,mobile,returning,paid search,yes,2026-04-02
8202,18-24,female,Italy,mobile,new,direct,yes,2025-11-28
8203,35-44,non-binary,Italy,mobile,returning,referral,no,2025-10-11
8204,55-64,female,Germany,mobile,new,email,yes,2025-09-25
8205,35-44,male,Spain,tablet,new,referral,yes,2025-07-31
8206,55-64,non-binary,UK,mobile,returning,organic search,no,2025-06-27
8207,65+,male,US,tablet,new,email,no,2026-01-27
8208,45-54,non-binary,US,desktop,returning,direct,no,2026-02-05
8209,35-44,male,US,desktop,returning,email,no,2025-12-31
8210,35-44,male,US,tablet,new,paid search,yes,2025-09-23
8211,35-44,male,Germany,desktop,returning,direct,no,2026-03-12
8212,45-54,male,UK,tablet,new,email,no,2025-09-18
8213,18-24,male,UK,mobile,new,referral,yes,2025-07-19
8214,55-64,female,UK,tablet,returning,email,no,2025-08-05
8215,65+,female,Spain,desktop,returning,organic search,no,2025-05-25
8216,35-44,non-binary,Italy,tablet,new,direct,yes,2025-10-05
8217,45-54,female,US,desktop,new,email,no,2025-12-23
8218,18-24,male,France,tablet,new,direct,yes,2025-07-27
8219,55-64,female,Italy,desktop,returning,referral,yes,2025-11-11
8220,45-54,female,UK,mobile,returning,organic search,no,2026-02-15
8221,65+,male,Spain,tablet,new,direct,no,2026-03-01
8222,65+,female,Germany,mobile,returning,organic search,yes,2026-04-13
8223,55-64,male,US,mobile,new,referral,no,2025-12-19
8224,35-44,female,Spain,mobile,returning,direct,no,2026-03-04
8225,65+,male,Italy,desktop,returning,referral,no,2026-01-19
8226,18-24,non-binary,France,desktop,returning,referral,yes,2026-01-15
8227,45-54,female,France,mobile,new,organic search,no,2025-08-08
8228,18-24,non-binary,Germany,tablet,new,referral,yes,2025-08-13
8229,35-44,male,UK,desktop,returning,referral,yes,2026-01-01
8230,18-24,male,UK,desktop,new,email,no,2026-02-07
8231,18-24,non-binary,Spain,mobile,returning,direct,yes,2025-11-17
8232,25-34,male,Italy,desktop,returning,referral,yes,2026-03-05
8233,18-24,male,Spain,tablet,returning,paid search,yes,2025-08-07
8234,55-64,male,Italy,desktop,new,paid search,yes,2025-10-02
8235,45-54,male,UK,desktop,new,email,yes,2025-07-07
8236,25-34,male,UK,tablet,returning,referral,yes,2026-03-22
8237,45-54,male,Spain,tablet,returning,email,yes,2025-05-21
8238,45-54,male,US,desktop,returning,paid search,yes,2025-07-04
8239,35-44,male,Italy,tablet,new,direct,yes,2025-06-17
8240,35-44,non-binary,Italy,desktop,new,referral,no,2025-08-15
8241,25-34,female,France,tablet,returning,email,yes,2025-06-06
8242,65+,male,France,mobile,returning,direct,yes,2025-12-28
8243,35-44,non-binary,Germany,desktop,new,email,yes,2025-10-18
8244,35-44,male,France,mobile,returning,direct,no,2025-12-20
8245,35-44,female,Italy,desktop,new,direct,yes,2025-10-17
8246,45-54,male,Spain,tablet,new,email,yes,2025-08-08
8247,25-34,non-binary,US,mobile,new,paid search,no,2026-01-22
8248,45-54,non-binary,Spain,desktop,new,email,yes,2025-12-22
