session_id,user_id,session_date,device,country,acquisition_channel,session_duration_seconds
18473,19585,2026-05-14,desktop,Germany,referral,781
18474,6456,2026-04-25,tablet,France,direct,330
18475,24843,2026-04-26,tablet,UK,paid search,815
18476,2652,2026-05-06,desktop,France,email,1367
18477,4121,2026-04-29,tablet,US,direct,374
18478,18812,2026-05-01,mobile,France,organic search,933
18479,11501,2026-04-29,desktop,Spain,direct,813
18480,410,2026-05-13,mobile,UK,paid search,880
18481,9736,2026-05-09,tablet,UK,referral,1396
18482,23666,2026-05-13,desktop,Italy,organic search,475
18483,6596,2026-04-29,desktop,Italy,email,570
18484,1987,2026-05-08,mobile,UK,organic search,445
18485,22715,2026-04-26,desktop,Italy,paid search,1313
18486,17646,2026-05-11,mobile,Germany,direct,1641
18487,5035,2026-05-06,desktop,Spain,organic search,707
18488,1038,2026-05-05,mobile,US,referral,270
18489,2602,2026-04-30,mobile,Germany,organic search,847
18490,22275,2026-05-12,tablet,Germany,paid search,1639
18491,18385,2026-05-06,mobile,Italy,direct,110
18492,3370,2026-04-28,mobile,France,paid search,1461
18493,10915,2026-05-15,mobile,Italy,organic search,184
18494,4660,2026-05-09,desktop,Germany,organic search,1155
18495,6515,2026-05-02,tablet,UK,paid search,1058
18496,24419,2026-05-01,desktop,UK,email,1178
18497,15058,2026-05-10,mobile,Germany,referral,1360
18498,12546,2026-05-14,tablet,Germany,referral,1546
18499,2637,2026-05-03,desktop,UK,paid search,1748
18500,2664,2026-05-11,tablet,Italy,organic search,1289
18501,23984,2026-05-10,desktop,France,referral,150
18502,20673,2026-05-11,desktop,UK,email,1106
18503,1735,2026-04-25,tablet,France,email,1107
18504,16521,2026-04-30,mobile,Germany,organic search,1045
18505,19441,2026-05-08,tablet,Italy,paid search,913
18506,14283,2026-04-25,desktop,Spain,paid search,292
18507,18342,2026-04-26,mobile,Italy,referral,783
18508,10439,2026-05-05,desktop,France,organic search,756
18509,16434,2026-04-28,tablet,Spain,email,1580
18510,5103,2026-05-03,desktop,US,paid search,1518
18511,13125,2026-05-08,mobile,US,paid search,1645
18512,17177,2026-05-03,tablet,Germany,referral,1749
18513,6817,2026-04-27,mobile,UK,paid search,1229
18514,16174,2026-05-03,tablet,Spain,organic search,1100
18515,652,2026-04-25,desktop,Spain,paid search,1082
18516,5898,2026-05-11,tablet,US,direct,748
18517,19346,2026-04-28,desktop,Spain,direct,1458
18518,2416,2026-05-11,desktop,France,direct,1370
18519,5604,2026-05-11,desktop,Spain,organic search,1450
18520,12031,2026-05-10,tablet,UK,email,1165
18521,24192,2026-04-25,tablet,UK,organic search,926
18522,16832,2026-05-02,desktop,Germany,paid search,1169
18523,11738,2026-05-03,tablet,UK,organic search,197
18524,14942,2026-04-25,tablet,Italy,paid search,1152
18525,15918,2026-05-10,mobile,Italy,direct,920
18526,6626,2026-04-29,desktop,UK,paid search,1569
18527,14720,2026-05-08,tablet,UK,organic search,1411
18528,6556,2026-04-27,desktop,France,referral,615
18529,4086,2026-05-02,mobile,UK,direct,892
18530,21912,2026-04-30,mobile,France,email,885
18531,15081,2026-05-03,mobile,US,referral,1084
18532,24896,2026-04-30,tablet,Spain,direct,1674
18533,12465,2026-04-26,mobile,France,organic search,85
18534,19033,2026-04-28,desktop,UK,referral,213
18535,2021,2026-05-06,mobile,US,organic search,1776
18536,10555,2026-05-09,mobile,Germany,email,156
18537,1896,2026-05-01,mobile,Germany,referral,1512
18538,15852,2026-05-13,tablet,Germany,email,859
18539,18973,2026-05-11,tablet,Italy,organic search,1778
18540,15079,2026-05-11,desktop,UK,paid search,371
18541,19668,2026-05-11,desktop,UK,email,128
18542,11907,2026-05-11,mobile,UK,email,560
18543,13570,2026-04-30,tablet,UK,referral,1432
18544,9959,2026-05-15,tablet,UK,direct,363
18545,1340,2026-04-30,tablet,Italy,paid search,1158
18546,7989,2026-05-13,desktop,Italy,paid search,1469
18547,279,2026-05-06,mobile,Italy,referral,1281
18548,19764,2026-05-10,mobile,France,email,951
18549,9108,2026-05-15,tablet,Germany,direct,504
18550,9506,2026-05-15,mobile,UK,paid search,693
18551,12448,2026-05-13,desktop,UK,organic search,817
18552,17947,2026-05-03,desktop,Germany,direct,626
18553,15825,2026-04-29,tablet,US,referral,1480
18554,2285,2026-04-26,desktop,Italy,organic search,450
18555,20106,2026-05-14,mobile,Germany,organic search,758
18556,18813,2026-05-12,mobile,Italy,email,1621
18557,18082,2026-05-12,mobile,France,email,1202
18558,23926,2026-04-27,tablet,France,referral,263
18559,1952,2026-04-27,mobile,Spain,organic search,144
18560,24062,2026-04-28,tablet,Germany,paid search,1175
18561,5577,2026-04-30,mobile,Germany,paid search,529
18562,11129,2026-05-10,desktop,Italy,email,518
18563,24265,2026-05-03,mobile,Italy,direct,190
18564,13994,2026-05-08,mobile,Germany,email,846
18565,9500,2026-04-25,mobile,UK,organic search,981
18566,14965,2026-05-01,desktop,Spain,paid search,1054
18567,8351,2026-04-29,mobile,US,organic search,598
18568,648,2026-05-04,mobile,Germany,paid search,1542
18569,14168,2026-05-03,mobile,Spain,paid search,658
18570,23266,2026-04-29,mobile,Germany,organic search,393
18571,5490,2026-05-06,mobile,UK,referral,836
18572,6840,2026-05-14,tablet,Italy,direct,840
18573,4708,2026-05-01,desktop,Germany,referral,1769
18574,16085,2026-04-28,desktop,Spain,paid search,202
18575,7856,2026-05-08,desktop,UK,email,158
18576,912,2026-05-05,tablet,US,email,1214
18577,16142,2026-05-15,mobile,US,organic search,621
18578,2764,2026-05-11,mobile,France,organic search,1048
18579,20726,2026-05-04,desktop,UK,referral,428
18580,16814,2026-04-29,desktop,UK,organic search,368
18581,15470,2026-05-14,mobile,Spain,direct,1402
18582,1569,2026-05-11,tablet,Germany,organic search,881
18583,21670,2026-05-03,desktop,Spain,referral,1084
18584,8254,2026-04-27,tablet,UK,referral,1068
18585,1785,2026-05-11,desktop,Germany,direct,1193
18586,7836,2026-04-26,tablet,US,referral,1267
18587,17853,2026-05-07,tablet,UK,direct,1516
18588,2127,2026-05-03,desktop,Germany,email,1606
18589,3898,2026-05-07,mobile,France,paid search,1671
18590,23268,2026-04-30,desktop,Italy,paid search,1630
18591,21847,2026-05-07,desktop,US,direct,226
18592,2045,2026-04-29,desktop,Spain,paid search,395
18593,716,2026-05-08,mobile,France,paid search,240
18594,19958,2026-05-12,desktop,Italy,direct,1456
18595,9735,2026-05-11,tablet,UK,email,1418
18596,9978,2026-05-03,mobile,UK,referral,646
18597,19104,2026-05-03,mobile,Italy,email,1161
18598,22975,2026-05-02,desktop,US,organic search,715
18599,18711,2026-05-03,tablet,Spain,direct,406
18600,1925,2026-04-26,tablet,UK,referral,1365
18601,7904,2026-05-01,tablet,Germany,direct,1491
18602,19260,2026-05-10,tablet,UK,organic search,183
18603,11405,2026-05-13,tablet,UK,organic search,1402
18604,7371,2026-05-05,tablet,US,email,1701
18605,15856,2026-04-25,desktop,Spain,paid search,361
18606,17992,2026-05-14,mobile,Italy,organic search,704
18607,9022,2026-05-09,desktop,Germany,email,811
18608,11730,2026-05-14,desktop,France,referral,1682
18609,1107,2026-05-10,desktop,Germany,organic search,1024
18610,20423,2026-04-26,mobile,US,paid search,458
18611,20351,2026-05-09,tablet,France,email,1798
18612,17400,2026-04-30,desktop,UK,paid search,999
18613,14438,2026-05-02,desktop,France,email,292
18614,617,2026-04-27,mobile,France,referral,139
18615,17707,2026-04-26,mobile,France,email,1657
18616,13312,2026-05-06,tablet,UK,paid search,128
18617,20783,2026-05-11,desktop,UK,organic search,385
18618,7013,2026-05-02,mobile,Spain,paid search,801
18619,2171,2026-05-03,mobile,Italy,organic search,1221
18620,21385,2026-05-15,mobile,UK,email,1092
18621,18767,2026-05-03,desktop,UK,referral,561
18622,12118,2026-05-02,tablet,Spain,email,1238
18623,23713,2026-05-13,tablet,Germany,referral,253
18624,16673,2026-05-11,desktop,Spain,referral,1348
18625,508,2026-04-30,desktop,France,referral,1655
18626,14958,2026-05-11,desktop,Italy,organic search,1547
18627,20256,2026-05-06,desktop,Spain,direct,959
18628,1825,2026-05-11,desktop,Germany,paid search,169
18629,6753,2026-04-25,desktop,US,email,802
18630,2392,2026-05-13,mobile,US,paid search,539
18631,24436,2026-05-05,desktop,France,direct,785
18632,23174,2026-04-28,mobile,Italy,organic search,449
18633,5057,2026-05-06,desktop,Italy,paid search,1017
18634,9673,2026-04-29,desktop,Italy,direct,1077
18635,20567,2026-05-08,mobile,Italy,referral,304
18636,9608,2026-05-15,desktop,Spain,referral,1005
18637,10688,2026-04-27,mobile,France,referral,250
18638,8722,2026-05-05,desktop,Germany,direct,646
18639,23970,2026-05-06,tablet,Spain,organic search,561
18640,16584,2026-04-29,tablet,Germany,direct,764
18641,6713,2026-05-01,mobile,US,direct,719
18642,4362,2026-05-05,mobile,Germany,organic search,1545
18643,16931,2026-05-01,mobile,France,referral,403
18644,21384,2026-05-04,mobile,Italy,referral,1254
18645,23947,2026-04-27,desktop,Italy,paid search,1226
18646,8581,2026-05-15,tablet,Italy,referral,1676
18647,280,2026-04-28,tablet,UK,referral,380
18648,9925,2026-05-15,desktop,UK,email,1372
18649,3828,2026-04-27,desktop,Spain,organic search,746
18650,18590,2026-05-11,mobile,Italy,organic search,121
18651,14453,2026-05-02,desktop,Italy,organic search,1020
18652,11467,2026-05-15,mobile,Italy,direct,1315
18653,24175,2026-05-06,mobile,France,paid search,334
18654,22298,2026-05-04,tablet,US,email,1709
18655,4775,2026-05-05,mobile,Spain,paid search,458
18656,6979,2026-05-12,mobile,UK,email,309
18657,14952,2026-05-12,mobile,US,email,1550
18658,18085,2026-05-13,mobile,France,paid search,418
18659,16077,2026-05-13,desktop,Spain,organic search,205
18660,22926,2026-04-29,desktop,Italy,organic search,392
18661,9306,2026-05-13,mobile,Spain,organic search,717
18662,7498,2026-05-05,desktop,US,paid search,1460
18663,11927,2026-05-01,tablet,Italy,email,846
18664,16267,2026-04-27,tablet,UK,organic search,1079
18665,2372,2026-04-29,desktop,Spain,paid search,466
18666,19871,2026-05-13,tablet,Germany,referral,1388
18667,21929,2026-05-05,tablet,UK,direct,1316
18668,17442,2026-04-25,tablet,Italy,email,655
18669,1870,2026-05-07,desktop,Germany,direct,526
18670,13401,2026-05-01,desktop,Italy,referral,742
18671,13785,2026-05-07,tablet,Spain,email,432
18672,18626,2026-04-27,desktop,Germany,paid search,1181
18673,17746,2026-05-07,mobile,Germany,email,1434
18674,13138,2026-05-14,mobile,France,organic search,237
18675,12759,2026-05-10,tablet,US,direct,355
18676,12226,2026-05-05,desktop,Italy,email,1227
18677,17237,2026-05-04,mobile,Germany,paid search,284
18678,4734,2026-04-28,desktop,France,organic search,491
18679,6429,2026-04-25,mobile,France,direct,578
18680,9407,2026-05-09,desktop,Italy,referral,387
18681,16304,2026-05-10,mobile,UK,paid search,1306
18682,16932,2026-04-26,desktop,Spain,direct,354
18683,22477,2026-05-05,desktop,Italy,direct,802
18684,18893,2026-05-08,mobile,US,direct,1127
18685,21379,2026-04-30,mobile,US,organic search,1633
18686,17969,2026-04-27,tablet,UK,referral,685
18687,20154,2026-05-09,desktop,France,paid search,825
18688,24030,2026-05-15,mobile,US,paid search,998
18689,12134,2026-05-05,tablet,US,paid search,902
18690,16635,2026-04-30,desktop,Spain,referral,1334
18691,301,2026-04-25,mobile,US,direct,143
18692,1906,2026-05-14,mobile,Italy,direct,1427
18693,21237,2026-05-15,tablet,US,organic search,496
18694,3534,2026-04-30,tablet,US,direct,93
18695,8214,2026-05-10,desktop,Spain,paid search,1158
18696,23873,2026-05-09,desktop,UK,organic search,200
18697,6974,2026-05-03,tablet,Spain,paid search,1418
18698,2612,2026-04-26,mobile,France,direct,442
18699,3671,2026-05-05,tablet,Spain,organic search,262
18700,8730,2026-05-13,desktop,US,email,128
18701,24133,2026-05-06,mobile,Spain,referral,336
18702,13318,2026-04-26,mobile,Spain,email,1273
18703,5996,2026-05-02,desktop,France,organic search,1752
18704,20666,2026-05-03,tablet,Italy,organic search,592
18705,8868,2026-04-25,mobile,UK,referral,164
18706,1582,2026-05-12,desktop,US,paid search,1317
18707,6805,2026-05-03,tablet,US,organic search,230
18708,1207,2026-05-12,desktop,Germany,email,719
18709,13099,2026-05-09,mobile,Germany,referral,1245
18710,6051,2026-05-14,desktop,Spain,direct,992
18711,11033,2026-05-09,mobile,Italy,direct,370
18712,5585,2026-05-08,mobile,Germany,direct,409
18713,10479,2026-04-28,desktop,US,referral,633
18714,17831,2026-05-14,mobile,UK,organic search,1593
18715,21443,2026-04-28,desktop,Italy,direct,970
18716,11495,2026-05-11,mobile,France,referral,748
18717,11082,2026-05-12,desktop,France,direct,998
18718,19014,2026-05-12,mobile,Spain,organic search,317
18719,693,2026-05-05,tablet,Germany,organic search,893
18720,15845,2026-05-05,mobile,US,referral,438
18721,9948,2026-04-30,desktop,US,organic search,1011
18722,9892,2026-05-11,tablet,France,referral,1215
18723,10817,2026-05-14,tablet,Germany,referral,552
18724,3007,2026-04-27,tablet,US,paid search,995
18725,7455,2026-04-29,tablet,Spain,direct,568
18726,20083,2026-05-13,desktop,US,email,80
18727,24081,2026-04-30,mobile,US,email,1349
18728,8406,2026-05-01,tablet,France,paid search,738
18729,5794,2026-05-13,tablet,Italy,paid search,614
18730,18607,2026-04-30,desktop,US,email,1694
18731,564,2026-05-15,tablet,Spain,organic search,496
18732,4267,2026-05-13,desktop,US,email,1734
18733,10269,2026-05-07,tablet,Italy,paid search,1752
18734,7574,2026-05-08,tablet,UK,referral,1104
18735,1507,2026-05-07,desktop,US,organic search,1604
18736,12028,2026-04-25,mobile,Germany,organic search,478
18737,19322,2026-05-02,desktop,France,direct,1262
18738,17616,2026-05-07,tablet,UK,paid search,1714
18739,16351,2026-05-03,mobile,UK,email,1621
18740,10659,2026-05-15,tablet,Italy,referral,513
18741,17207,2026-04-27,mobile,UK,direct,1037
18742,14794,2026-05-10,desktop,US,direct,1053
18743,7596,2026-05-02,tablet,Spain,paid search,345
18744,3590,2026-05-10,tablet,US,email,1790
18745,14604,2026-04-28,tablet,Italy,referral,1031
18746,20186,2026-04-26,tablet,France,organic search,245
18747,11756,2026-04-28,desktop,UK,email,671
18748,19288,2026-05-03,desktop,Spain,organic search,1282
18749,15674,2026-05-09,mobile,US,referral,554
18750,11807,2026-05-14,mobile,UK,organic search,513
18751,19631,2026-04-30,desktop,France,paid search,1532
18752,21314,2026-05-04,tablet,Italy,organic search,260
18753,1271,2026-05-02,mobile,Italy,direct,1644
18754,9856,2026-05-03,tablet,France,organic search,506
18755,6610,2026-04-26,mobile,US,referral,996
18756,15124,2026-05-15,desktop,France,paid search,855
18757,12777,2026-05-11,mobile,Spain,paid search,161
18758,9170,2026-04-28,tablet,France,email,785
18759,6045,2026-05-08,tablet,Spain,referral,541
18760,14324,2026-04-29,tablet,Spain,organic search,1006
18761,16881,2026-05-14,tablet,US,direct,1157
18762,17689,2026-05-12,tablet,UK,paid search,1329
18763,14820,2026-04-30,desktop,Germany,referral,419
18764,3596,2026-04-27,mobile,Germany,organic search,461
18765,1032,2026-04-30,tablet,Germany,direct,721
18766,17343,2026-05-01,desktop,Italy,email,322
18767,8003,2026-04-28,desktop,France,email,1789
18768,10209,2026-05-06,tablet,Italy,referral,1285
18769,2109,2026-05-03,desktop,Spain,organic search,1180
18770,18280,2026-05-13,mobile,US,paid search,1155
18771,23371,2026-05-04,desktop,UK,email,556
18772,17108,2026-05-05,tablet,Spain,organic search,337
18773,1180,2026-05-04,desktop,Spain,referral,1773
18774,17268,2026-05-06,tablet,Spain,email,897
18775,2784,2026-04-29,mobile,UK,email,776
18776,24207,2026-05-09,mobile,UK,direct,1085
18777,18896,2026-05-09,mobile,US,direct,718
18778,10174,2026-04-26,mobile,UK,direct,602
18779,11140,2026-04-27,desktop,Spain,referral,175
18780,3470,2026-05-12,desktop,US,referral,904
18781,21761,2026-05-03,tablet,UK,email,1416
18782,20511,2026-05-02,mobile,UK,email,394
18783,6782,2026-05-09,mobile,Spain,email,942
18784,19340,2026-04-25,mobile,UK,paid search,140
18785,12424,2026-05-13,mobile,Spain,direct,1794
18786,22206,2026-05-01,mobile,Germany,email,727
18787,15843,2026-05-10,desktop,Italy,referral,122
18788,22503,2026-05-01,tablet,UK,organic search,92
18789,18583,2026-04-29,tablet,Spain,organic search,1728
18790,12737,2026-04-27,mobile,UK,paid search,715
18791,8526,2026-05-07,tablet,France,paid search,1398
18792,20014,2026-05-15,tablet,Germany,direct,674
18793,1632,2026-05-12,mobile,Italy,referral,891
18794,2789,2026-04-29,desktop,Italy,organic search,959
18795,748,2026-05-10,mobile,Spain,email,758
18796,4316,2026-05-02,mobile,UK,direct,989
18797,19574,2026-05-01,tablet,Italy,referral,1451
18798,13988,2026-05-05,mobile,Italy,organic search,1266
18799,3425,2026-05-09,mobile,UK,organic search,265
18800,20059,2026-05-04,mobile,UK,referral,190
18801,3860,2026-04-30,tablet,Spain,referral,294
18802,8640,2026-05-14,desktop,Italy,direct,77
18803,9059,2026-04-27,mobile,US,referral,707
18804,8101,2026-04-25,desktop,UK,paid search,379
18805,3390,2026-05-11,mobile,Germany,referral,1321
18806,1995,2026-05-10,desktop,US,organic search,1081
18807,5504,2026-05-15,mobile,France,paid search,554
18808,17577,2026-04-28,tablet,Italy,paid search,528
18809,13173,2026-05-11,desktop,Germany,organic search,880
18810,9467,2026-05-09,tablet,Germany,referral,113
18811,3191,2026-05-06,tablet,Italy,direct,747
18812,21252,2026-05-06,mobile,France,direct,492
18813,15613,2026-04-27,mobile,Germany,email,705
18814,24391,2026-05-11,tablet,Italy,paid search,1257
18815,18971,2026-05-10,desktop,Spain,direct,1124
18816,18338,2026-04-27,tablet,Spain,paid search,810
18817,20549,2026-05-02,mobile,Germany,email,1156
18818,14632,2026-04-25,desktop,France,organic search,373
18819,12777,2026-05-04,desktop,Spain,email,1083
18820,8730,2026-04-28,desktop,Germany,paid search,1644
18821,7369,2026-05-11,mobile,Italy,paid search,1418
18822,17331,2026-05-09,tablet,Italy,email,940
18823,19747,2026-04-27,mobile,US,direct,1448
18824,957,2026-05-11,desktop,Italy,email,1409
18825,3033,2026-05-06,mobile,US,referral,895
18826,11243,2026-05-09,tablet,Italy,paid search,1208
18827,7532,2026-04-28,tablet,Germany,email,858
18828,11210,2026-05-04,tablet,UK,referral,626
18829,14525,2026-05-13,desktop,Italy,email,1398
18830,21907,2026-05-03,desktop,France,paid search,512
18831,11299,2026-05-14,desktop,Spain,email,173
18832,2663,2026-04-26,desktop,US,paid search,1007
18833,7203,2026-05-05,desktop,UK,email,898
18834,20275,2026-04-30,mobile,Italy,email,1151
18835,7356,2026-05-15,desktop,UK,paid search,1110
18836,22003,2026-04-28,tablet,UK,paid search,461
18837,9539,2026-05-07,tablet,Spain,direct,1604
18838,645,2026-04-27,desktop,Italy,organic search,1356
18839,21165,2026-05-15,mobile,Germany,email,320
